word,median,mean,count
\nanyway,0.5561095165255024,0.5561095165255024,1
macy,0.5581769120759783,0.5581769120759783,1
fella,0.5592833722459256,0.5592833722459256,1
pant,0.5685040084535654,0.5685040084535654,1
jus,0.5699448087478106,0.9114150010517351,3
automated,0.5708423941434074,0.5708423941434074,1
ashley,0.575320347716652,0.5367030486802118,13
adored,0.5774219596788036,0.5774219596788036,2
chard,0.5776461239595756,0.5776461239595756,1
midwest,0.5787628002928076,0.5787628002928076,1
noticing,0.5801321701063271,0.6574677927884827,5
assistant,0.5826042891672778,0.5868662166865208,4
belongs,0.5850006759499511,0.5850006759499511,1
bruised,0.5897199229411122,0.5897199229411122,1
rise,0.5947897331469743,0.5947897331469743,1
rollaway,0.5977343742452161,0.7894871222542739,7
oblige,0.59823534177425,0.59823534177425,1
\n\ncheck,0.6010406818580997,0.6010406818580997,2
courtyard,0.6015106143318387,0.6015106143318387,2
-but,0.6049831919017338,0.6049831919017338,2
moms,0.6062335947401776,0.5958429076767529,4
feature,0.6072778442904194,0.5618846894791925,3
rocky,0.6075957888618483,0.6075957888618483,2
linda,0.6100103843534277,0.6137117764304203,4
ms.,0.6110478747357524,0.6110478747357524,1
\n\nthings,0.6136811227325918,0.6136811227325918,1
dank,0.6139901434222297,0.6139901434222297,2
coordinator,0.6140736541367794,0.688491902012076,9
ok.\n\nthe,0.6141187292462689,0.6615124850997092,5
knots,0.6163277822331286,0.6163277822331286,1
b.,0.6192122827442887,0.7285974487549177,3
frittata,0.6201566113516558,0.6201566113516558,1
unbearably,0.6206471015103697,0.6206471015103697,1
mama,0.6223084141574412,0.5974370315686052,7
codes,0.6224419737451622,0.8137781812064165,5
bacon\,0.6230501511498413,0.6230501511498413,1
baristas,0.6264474160947356,0.6730287684480505,17
laziness,0.627651863068468,0.7313150114691173,3
tracks,0.6278968045801617,0.6278968045801617,2
swift,0.6293038845655127,0.6293038845655127,2
locks,0.6301385368950532,0.6123150670003288,8
emotional,0.6327871801284011,0.6327871801284011,1
incoming,0.6352208388093813,0.6352208388093813,2
heaters,0.6377957486436743,0.6377957486436743,1
girlfriend,0.6396603585685791,0.6359566747554666,61
angel,0.6431654643179796,0.757258784291177,13
anna,0.6441658482142676,0.5840045090555027,6
pops,0.6451973383136812,0.7058701543317114,3
segment,0.6455617565409852,0.6455617565409852,1
florentine,0.6467525534149569,0.6467525534149569,2
gouge,0.6471076523953126,0.6471076523953126,1
dreary,0.6471496617069192,0.6471496617069192,2
dancers,0.6473372921474598,0.6473372921474598,1
kitchy,0.6489759387907444,0.6888405447026433,3
'good,0.6500242781968685,0.6500242781968685,1
lunch/dinner,0.6504499305863806,0.6504499305863806,1
professionally,0.6511894500458227,0.6511894500458227,2
alterations,0.6522725282675061,0.6522725282675061,2
boasting,0.6535345916504578,0.6535345916504578,1
qualified,0.6536384108614575,0.6536384108614575,2
bussed,0.6552352257301165,0.6552352257301165,1
zesty,0.6560981072491581,0.6560981072491581,1
coop,0.6599342311238066,0.6599342311238066,1
basmati,0.6601569985946921,0.6601569985946921,1
forgotten,0.6607944968660215,0.665059675739998,3
tastefully,0.6613934327587702,0.6613934327587702,1
check-out,0.6640910288635617,0.6640910288635617,1
judgment,0.6642591756622561,0.6642591756622561,1
tapas,0.6643471254020511,1.2970231009760105,4
remembering,0.6643990801035892,0.6643990801035892,2
quiches,0.6651463419541669,0.6651463419541669,1
getaway,0.6653167008301695,0.686387961679198,9
girlfriends,0.6661216919697326,0.7399543316773778,20
occupy,0.6669287348392502,0.6669287348392502,2
jen,0.6685839456132203,0.6169473383272943,3
unruly,0.6700622274401311,0.6700622274401311,2
undergrad,0.6704856125657086,0.6791498195054855,4
celebrities,0.6714442739193585,0.6714442739193585,2
list\,0.6718474398419634,0.668551087609257,10
existent,0.6729727677029417,0.6729727677029417,1
madonna,0.6731647342185568,0.6731647342185568,1
co-owner,0.6731656546429144,0.7801976077551327,3
cancelling,0.6746795460610231,0.6746795460610231,2
complement,0.6778047571923861,0.6778047571923861,1
flowers,0.6779217393673829,0.7076858894515855,15
homeless,0.6783971473621904,0.6783971473621904,1
blueberries,0.6787103378120134,0.6098185845009463,3
haste,0.6788132450233635,0.6788132450233635,2
donating,0.6796333136910331,0.6987176501359927,5
remodel,0.6800456763538669,0.7415521587362546,5
spill,0.6812634504436208,0.6812634504436208,2
\n\nmeh,0.6818471077836625,0.6818471077836625,1
caprese,0.6819097993055141,0.6772613458948085,3
appearing,0.6825372541593453,0.6825372541593453,2
grumpy,0.6852156003051015,0.7503365652388638,9
female,0.687460326067432,0.6193082521053723,25
patronized,0.6877135109775395,0.6877135109775395,1
elements,0.6880752209948623,0.8145006684617617,4
liability,0.6886985882755984,0.6886985882755984,1
masquerading,0.6922517167586792,0.6922517167586792,1
adjectives,0.6930937314858966,0.6930937314858966,1
margaritas,0.6939677449411683,0.7013728592731293,12
benjamin,0.6942273075104735,0.6942273075104735,1
recipe,0.6967064908129357,0.7122261551422915,5
wandering,0.6975249964366587,0.6975249964366587,2
phrases,0.6979896225029942,0.6979896225029942,1
invite,0.6988112797920243,0.6988112797920243,2
home-cooked,0.699359258681655,0.699359258681655,1
deliberately,0.7005452282139384,0.7005452282139384,2
fly,0.7007683697658129,0.7007683697658129,2
cancelled,0.7008111050689287,0.6956347078975366,5
combine,0.7008641792176418,0.7008641792176418,1
drawers,0.7021348701656753,0.7021348701656753,2
campus,0.702400745885704,0.7887864497241004,10
elegant,0.7044891789296,0.7523731183284491,6
\n\n\n,0.7053569568217986,0.7053569568217986,1
pecans,0.7059083160160233,0.7059083160160233,1
waitresses,0.7070192437094955,0.6753639349886124,80
attractions,0.7076375400265822,0.7202731980160229,5
inc.,0.709077669235075,1.03889687777286,3
prospective,0.7097487905082803,0.7097487905082803,2
nebraska,0.7111694206625065,0.7111694206625065,1
cuz,0.7111914522144115,0.636872838698953,3
colleagues,0.7115353463495009,0.7115353463495009,1
adoption,0.7119238690919589,0.7946773717667593,3
p.m.,0.7132339017271964,0.8406411971034516,3
contemplated,0.7136423264717608,0.7136423264717608,2
\n\nwhenever,0.7142361159957935,0.7142361159957935,2
administration,0.7145197605037582,0.7145197605037582,2
hostel,0.7154166128229017,0.7154166128229017,2
additionally,0.7154708951170615,0.7154708951170615,2
e.g,0.7157220936522838,0.7157220936522838,1
production,0.7157406357115191,0.7157406357115191,1
bmw,0.715787393269961,0.7119990481031008,8
full-on,0.7162705199351831,0.7162705199351831,1
crafts,0.7163648366790265,0.7586716737083706,9
gina,0.7170881032526276,0.7170881032526276,2
sporting,0.717403031754821,0.7710824438645312,8
brake,0.71758152861781,0.71758152861781,1
mode,0.7185089751132018,0.7185089751132018,2
sprinkling,0.7186030280064231,0.7186030280064231,1
autumn,0.7186964809455324,0.5987963528792505,3
baking,0.7195912400125213,0.9274962269175543,3
raving,0.7196564338567318,0.7057981209595651,3
effects,0.7199076847839077,0.7199076847839077,1
sophie,0.7203162186604327,0.7203162186604327,1
c,0.7204519698377803,0.7392528237205653,8
buzzing,0.7220267384448531,0.739169592151739,7
admin,0.7221030560033098,0.7221030560033098,1
lesbian,0.7234118313852759,0.950674819042104,5
lane,0.723751258375744,0.723751258375744,1
churros,0.7240990328495823,0.7423673707441195,4
volunteers,0.7251218262684838,0.7135994885902517,4
rundown,0.7268313010418482,0.7517630092957795,4
minimalist,0.7268884950769052,0.8513551576871405,3
adjusted,0.7274203804472253,0.7570625954281519,6
chatted,0.7279810644778908,0.7747411796873028,6
sanitary,0.7282564636314443,0.7282564636314443,1
correcting,0.7296346000188692,0.7320638102459993,3
tammy,0.729758396196533,0.9005201464114241,4
accent,0.7299252840423804,0.7299252840423804,2
nutty,0.7303639488045637,0.7303639488045637,1
mmm,0.7305011577742161,0.7305011577742161,2
receptionists,0.7307083192346151,0.7936031634728075,4
