word,median,mean,count
granny,0.8504848025607964,0.8401535079145883,8
unaware,0.8509631879247697,0.8968457450334917,4
regional,0.8512618561295536,0.8512618561295536,1
luster,0.8512989711244082,0.7847043731513195,5
smirnoff,0.851314760993486,0.8581873534859354,4
promising,0.8515517274941521,0.8515517274941521,1
sophie,0.8516723409244193,0.8516723409244193,1
discerning,0.851834444114894,0.851834444114894,1
garment,0.8519904445423742,0.8519904445423742,1
phrases,0.8524182069088624,0.8524182069088624,1
girly,0.8527300231118534,0.8527300231118534,1
organ,0.8529212439758735,0.8729494550454433,5
crafts,0.852982123706012,0.8287106941590864,9
\n\nbefore,0.853049607867432,0.8362711381890215,3
stationary,0.8531152248508442,0.8531152248508442,1
rachel,0.8533418726702474,0.8592586543797569,7
lawyer,0.8534573707511748,0.8534573707511748,1
slapped,0.853925789038064,0.8543530699833067,4
standouts,0.8539776813826511,0.8539776813826511,1
mop,0.8548715317940565,0.9091585121665425,9
douchey,0.8549195636755621,0.8549195636755621,1
gazillion,0.8552575300726665,0.8552575300726665,2
attorney,0.8553954608752896,0.8553954608752896,1
9:30am,0.8558969999567266,0.8558969999567266,1
airbrush,0.8564913133090106,0.8747321834462195,3
forgetful,0.8565182552949694,0.8850936034572073,3
cry,0.8565612641027777,0.8415360129539563,3
\n\nprice,0.8573580025727101,0.9150304426525653,5
\nshe,0.8584036707447652,1.146542206045628,3
initiative,0.858448004521319,0.858448004521319,2
p.f,0.8588521404621359,0.8784730776591563,10
donated,0.8599144940661738,0.7855371660892965,7
havent,0.8611595396431209,0.8924964004025714,3
hungover,0.8613077403163937,0.8613077403163937,1
repeats,0.8615842000487091,0.8281871238415691,6
sola,0.862643207025144,0.862643207025144,2
grinds,0.8626961830082216,0.790602230050195,5
checkin,0.8628147875915919,0.8628147875915919,1
out.\n\ni,0.8629373013238582,0.8629373013238582,1
pillow,0.8630339863195655,0.8630339863195655,1
3:00,0.8633898271765561,0.8633898271765561,2
skewers,0.8636918797059698,0.8636918797059698,1
pregnant,0.8637581559504156,0.8251463322659235,15
ultra,0.8640675418061244,0.8640675418061244,1
hosted,0.8642828140286094,0.8541298126352619,10
tracy,0.8644918201427682,0.8644918201427682,2
well.\n\nthe,0.864751810972873,0.864751810972873,2
parker,0.8649676018101629,0.8649676018101629,2
11:30am,0.865019118784566,0.865019118784566,1
thee,0.8651427421476499,0.861044075230691,3
half-off,0.8660834936928026,0.8660834936928026,1
saturdays,0.866735015414688,0.898718256390411,17
disservice,0.8669646787631732,0.8669646787631732,2
margarita,0.8671212645073976,0.8470644106291899,12
yoga,0.8672331684177731,0.8485363699268741,3
mei,0.8673357406246195,0.8982108231857028,6
inconveniencing,0.8673802733654177,0.8673802733654177,2
bear,0.8677593081099565,0.825658570376753,12
pep,0.8677603306574055,0.8510584914928915,20
safest,0.8677911090033671,0.8677911090033671,1
on-line,0.8680483131693579,0.8546120696290701,4
instinct,0.8685301881097395,0.8991107913714644,7
shaving,0.868804264552282,0.868804264552282,1
distinct,0.8689044827629683,0.8689044827629683,1
whore,0.8691626439313427,0.8086783413245526,4
umbrellas,0.8692302238553999,0.8716419761461633,5
j,0.869369076811758,0.8846018461591844,37
up.\n\ni,0.8693886962211878,0.8612178622840408,9
showered,0.8697274902359405,0.9016108291405129,3
jose,0.8698306932890189,0.8769358628451354,4
vases,0.8700157328819236,0.884877947849422,4
rollaway,0.8700412096108157,0.919282354247801,7
\n\nhey,0.8704923602202439,0.8801053192629763,4
ai,0.8705700685808317,0.9299331269043006,12
daycare,0.8705825426377934,0.8571098790539651,3
walmart,0.8706073753707466,0.8927733020324041,5
haute,0.8707290423400497,0.869159384439954,3
barista,0.8708686834913897,0.9000181154786316,18
fields,0.8711497599671756,0.8711497599671756,2
handmade,0.8717040702717048,0.8717040702717048,1
\n\ntake,0.871808360800644,0.871808360800644,1
ramsey,0.8722553472931166,0.8722553472931166,1
aunt,0.8723436552212084,0.6717437432973372,9
jewels,0.8729541069722677,0.8752598319193373,4
\n\ncheck,0.8730229224426898,0.8730229224426898,2
provider,0.8730706748822881,0.8730706748822881,1
unripe,0.8731839336920499,0.8731839336920499,1
apricot,0.8741413143061658,0.8741413143061658,1
transfer,0.8741562731184241,0.8741562731184241,1
compact,0.8742065523002588,0.8742065523002588,1
beets,0.8742257816361321,0.8742257816361321,2
heights,0.8744367258134068,0.9172443400489174,5
outlets,0.8745310101939436,0.8745310101939436,2
baristas,0.8745736037329879,0.9238184731242808,17
installing,0.8748790244115081,0.8748790244115081,2
vending,0.874899268719011,0.8677320367440973,3
candles,0.8751989505467765,0.8667232214269786,7
gaga,0.8753875082922838,0.8753875082922838,1
momma,0.8754297485173584,0.8754297485173584,1
chestnut,0.8755803114931273,0.8755803114931273,2
credit/debit,0.8756381979573731,0.8756381979573731,2
partners,0.8759558466306688,0.8759558466306688,1
ave,0.876694193337029,0.8695821499346059,21
honey,0.8768465663436553,0.8621260302466172,22
models,0.8769393121080704,0.8769393121080704,2
\nbut,0.8770140589959955,0.9652077162967823,7
half-price,0.8771417595909252,0.8771417595909252,2
restrooms,0.8773175951260621,0.8681403746189105,6
speaks,0.8773732496967365,0.8773732496967365,2
cream\,0.8773778713995021,0.8773778713995021,1
ocean,0.8774457805613407,0.8774457805613407,1
sec,0.8776333919531663,0.8868397312980062,4
melt-in-your-mouth,0.877719828798416,0.877719828798416,2
\n\ncame,0.8777604180038436,0.8607530406404186,6
hustling,0.877794455178087,0.877794455178087,2
lavender,0.877898918723894,0.886645679278784,4
decoration,0.8779002686511403,0.8779002686511403,1
stain,0.8779266214835484,0.8779266214835484,1
sister-in-law,0.8781677270939492,0.833345103350988,4
sherbet,0.8782317953949101,0.8782317953949101,1
pearls,0.8783403198878186,0.828659396320012,3
pronounced,0.8784796696629948,0.8784796696629948,2
crostini,0.8795733092470082,0.8800767497225097,3
\n\nthings,0.8796300257070445,0.8796300257070445,1
hangs,0.8800260307500175,0.8225934065429895,3
mother-in-law,0.880349506999053,0.8373406675616293,4
targets,0.8809154256255329,0.8809154256255329,1
cordial,0.8809622453494155,0.9245034036758959,9
valentines,0.8812057058355511,0.8812057058355511,2
\n\,0.881569903364858,0.8691881927400074,3
sweater,0.8816040801003072,0.8566508658103774,17
tasty.\n\ni,0.8816808738657645,0.8816808738657645,1
nerve,0.8819222566329669,0.8835388482901053,3
violations,0.8821771827014901,0.9445271557051308,7
drawers,0.8822669582066882,0.8822669582066882,2
wider,0.8827367789067319,0.8840275658387845,9
heavier,0.8827861194235027,0.8827861194235027,2
overbearing,0.8829322447529002,0.9167351654512192,7
wristbands,0.8831982295564422,0.8831982295564422,2
homesick,0.8835957677330006,0.8835957677330006,2
scream,0.8837333056081099,0.8837333056081099,1
\nanyway,0.8839831424238658,0.8839831424238658,1
verified,0.8841985639311993,0.8841985639311993,1
identified,0.8845947994089973,0.8845947994089973,2
indoor/outdoor,0.8846322696893536,0.8895950461106464,4
frugal,0.8847146328081299,0.9096297305643594,4
walks,0.8847768512639065,0.8161789809985155,5
refusing,0.8849977036441941,0.8849977036441941,2
women,0.8851671069046105,0.777014740388828,52
bitch,0.8852537903116648,0.8290017410038515,8
necklaces,0.8853010382174282,0.8834236342837009,3
supportive,0.8857106060056992,0.9057297467184193,4
hands-down,0.885765738194134,0.885765738194134,2
slathered,0.8858320762421599,0.8858320762421599,1
hired,0.885884032764415,0.909379253849788,14
forgotten,0.8859551543893444,0.7960396881049387,3
laid-back,0.8862808230182314,0.8862808230182314,1
petals,0.8864031535832754,0.8765793601482166,5
thyme,0.8864829637921899,0.8864829637921899,1
website,0.8865691470807209,0.8660185723631666,68
youre,0.8866008397940961,0.8866008397940961,2
blond,0.886689572466913,0.8679807478181728,7
statements,0.8867994489145076,0.8867994489145076,1
whisper,0.8869468194315538,0.8869468194315538,1
highway,0.8873379629925214,0.8873379629925214,2
tokens,0.8876122222231121,0.8876122222231121,1
michelin,0.8879881614029331,0.9153188131829906,8
aromas,0.8880209933607817,0.8875522040820721,3
sweeter,0.8880905064961826,0.8880905064961826,2
douche,0.8881859274144769,0.8881859274144769,1
plane,0.8883665094594204,0.8886987128242895,3
exclusive,0.8884070228914607,0.8884070228914607,1
puzzled,0.8885371972763666,0.86668115519706,3
registers,0.8888304157812514,0.8526962136905037,5
8:15,0.8888823908028812,0.9275684712884086,3
ridge,0.8889557848746765,0.8889557848746765,1
umbrella,0.889108094003245,0.8968553133722985,5
constructive,0.8892251953868281,0.8892251953868281,2
reminder,0.8893433338240317,0.8893433338240317,1
inventory,0.8894054224265124,0.8894054224265124,2
dolly,0.8894294745989304,0.8896741157007385,3
rang,0.8895163820285791,0.8221505922155217,7
tammy,0.8897397082517317,0.8587976323282787,4
parsnip,0.8900124641632974,0.8900124641632974,2
hairstyle,0.8901700289558049,0.8901700289558049,2
kiddies,0.8902435616234861,0.8790478832661175,4
rundown,0.8902495063414044,0.9271733126276148,4
crayons,0.8902987576330655,0.8985822522186114,3
kid-friendly,0.8903179311863307,0.8903179311863307,1
makeup,0.8904499829265118,0.9048241011043557,15
dodging,0.8906319364334178,0.8906319364334178,2
right\,0.8910833948744452,0.8912897805422323,8
sorry.\,0.8914929183654667,0.905841611943358,7
bevy,0.891573035327222,0.891573035327222,1
brake,0.8916022364410032,0.8916022364410032,1
insist,0.8916751543152182,0.798084743472733,10
dedicated,0.8917490019528171,0.8313317720852581,5
indulged,0.8919493891072066,0.8799200349565803,4
begging,0.8920236234867999,0.9123021540881598,6
newest,0.8921232489706443,0.8921232489706443,1
americans,0.8922064990612941,0.9116718731533584,8
10pm,0.8926549359067237,0.8487942767276948,16
up-to-date,0.892745393234916,0.892745393234916,1
6.95,0.8928952603174409,0.8846393832114083,3
miniscule,0.8931431610735783,0.9029303518221068,4
non-meat,0.8935085409796819,0.8935085409796819,2
parched,0.8935894834103824,0.8879038595232435,3
powdered,0.893818654636236,0.9183227688420238,6
beads,0.8938477285797344,0.9153725072684331,3
brats,0.8938776594513098,0.8938776594513098,2
hairdresser,0.8939424443732885,0.9318888280431383,8
pa.,0.8939774524507889,0.9179411180935912,11
text,0.8940587262807699,0.8632990981027198,29
haunts,0.8941204629362771,0.8941204629362771,2
montana,0.8941708879567463,0.9165895938834446,11
victims,0.8942437446794563,0.8942437446794563,2
steam,0.8943950000332943,0.8943950000332943,2
yer,0.8946277335744365,0.8946277335744365,1
unhealthy,0.894677156564034,0.8926053693534444,3
shabby,0.8946920665284801,0.8946920665284801,2
teriyaki,0.8946946373567409,0.9534498991891261,5
puzzling,0.8947057777947008,0.9317122307103611,5
murray,0.8947289019826246,0.8947289019826246,2
biggie,0.8947466639432541,0.8947466639432541,2
explanation,0.8953831904982208,0.9058285628012939,4
1-5,0.8954257837540662,0.8954257837540662,2
bathing,0.8959368333545166,0.896010779664496,4
laziness,0.8960277845767217,0.9361827774708326,3
flipped,0.8960300982493935,0.8838833800858285,3
in-laws,0.8961841381514641,0.9019228629920567,4
scrumptious,0.8963889743636232,0.920067104636107,5
aloo,0.8966866101616436,0.8966866101616436,1
groovy,0.8969970885627037,0.8969970885627037,1
non-asian,0.8970105052192598,0.8970105052192598,2
chihuly,0.8975718018999067,0.8975718018999067,1
estrella,0.8975892674949402,0.9295966023484028,8
tailored,0.8976214234760549,0.8964286749581407,6
22nd,0.8976556502828973,0.9167748455411983,7
glitz,0.8976615924330045,0.8810158682262303,7
pipes,0.8980954627416302,0.8877386892803415,6
undergoing,0.8981020845543216,0.8351050871684979,3
busters,0.8982932132556808,0.9211392946233897,7
armpit,0.8984147911661009,0.891841883023091,3
sleepy,0.8984261875994566,0.8984261875994566,2
dose,0.8985335638592344,0.8985335638592344,2
teens,0.8986275748943093,0.8986275748943093,2
unbelievably,0.8991732168494102,0.9041787161007442,4
jeans,0.8992069158218331,0.8556303768574357,7
maid,0.8992125357232451,0.8757496315166603,25
iconic,0.8993115623737696,0.9528008966540664,3
displeased,0.8998446031517411,0.8444904789961997,3
mattress,0.8998451054350098,0.8731952760378235,3
lawrenceville,0.899932726406052,0.9165423135158488,8
stamps,0.9000799603735405,0.9000799603735405,2
mien,0.9001318682314607,0.9001318682314607,2
jo,0.9005117714238565,0.8506958206105876,9
departments,0.9005429460487369,0.9005429460487369,2
graciously,0.9006478123974726,0.7954978533342748,3
cringe,0.9007985718773082,0.9143174192176958,4
font,0.9008526115417359,0.9008526115417359,2
yard,0.9008554810654936,0.9008554810654936,2
finds,0.9010410045297264,0.8404442884589375,14
tentative,0.9014186382925472,0.8906414661553187,7
cheery,0.9016430304086903,0.8744659783660487,4
precision,0.9016623345340313,0.8688824700123788,9
teeny,0.901933705629309,0.901933705629309,1
clarion,0.9019483278514272,0.9019483278514272,1
.\n\nwe,0.9019875535899113,0.8932281543259418,3
gosh,0.9020249492148076,0.8940704926689635,7
hospital,0.9022270460120716,0.8859851432817061,27
lifestyle,0.9022877693688058,0.9022877693688058,2
quadruple,0.9024589743486204,0.9241634529101168,5
vacuum,0.9024912859659857,0.894663041064308,4
hostile,0.902534189785774,0.9025324005487276,9
t.,0.9025976247188139,0.8483921049950925,6
monitors,0.9027048066237362,0.9064843516037397,3
ritzy,0.9027482706101688,0.9027482706101688,2
\n\ncustomer,0.9028708998916002,0.9024208319257089,7
qualified,0.9029722798717146,0.9029722798717146,2
hp,0.9032235077964682,0.9436096101406962,5
opi,0.903229999372831,0.9204189382123271,5
\n\nhad,0.9032619784222751,0.9032619784222751,2
checkup,0.9033187708050945,0.9033187708050945,1
fingerprints,0.9033347190868978,0.878125009520033,3
flights,0.9035801557672553,0.9035801557672553,1
clinic,0.903715984073763,0.9223393309044707,15
undrinkable,0.9037523473553447,0.9037523473553447,2
overtly,0.9037568899143674,0.9037568899143674,1
fe,0.9038273298593269,0.9038273298593269,1
caters,0.9039797715368859,0.904112405480055,5
sundried,0.9042253033963026,0.9131355294479077,6
mid-afternoon,0.9042601296761703,0.915275696423014,4
10.99,0.9042676429948833,0.9042676429948833,1
retirement,0.9043314877939929,0.9043314877939929,1
cheerful,0.9043512009479737,0.9043512009479737,2
bow,0.9044316049562037,0.9168981644786577,11
churros,0.9045008665799037,0.8506700165708653,4
piano,0.9045868753711319,0.9066235418862484,19
\n\nmore,0.9046584486642529,0.9046584486642529,1
appreciative,0.9046626971844205,0.9046626971844205,1
chen,0.9049069263541614,1.0439347693066037,6
sandwhiches,0.9053290312111358,0.9689874454237039,3
empire,0.9054205817489552,0.9054205817489552,1
chalked,0.9055919948110096,0.9055919948110096,2
toddler,0.9055989441425735,0.899045298858448,15
daisy,0.9060416515775003,0.9352846279152686,3
preface,0.9061091627689102,0.9061091627689102,2
6pm,0.9062594803133283,0.9193773061688777,5
ha,0.9063140708892083,0.9751268242158705,14
diagnosis,0.9063882908884335,0.925044002023581,15
frequented,0.9065559006484606,0.8841583597053372,3
introduction,0.9067124362018576,0.9910033467500451,3
lookin,0.9067231640021767,0.9067231640021767,2
kelly,0.9068276595425333,1.0153226173781267,12
wing,0.9070206773828614,0.8821409426040145,33
breasts,0.9070402438915879,0.9070402438915879,1
blackberries,0.9070630248285112,0.9070630248285112,2
acetone,0.9070921018401477,0.9102009109135937,5
conditioning,0.9071431441446742,0.9276640559420354,7
craft,0.9071942916766516,0.9006047800728628,22
guidelines,0.907261362222773,0.7840705156844049,5
pilsner,0.9073836249010194,0.9073836249010194,1
screening,0.9074288094757001,0.9074288094757001,2
boutique,0.9074375005775632,0.8979930144534863,8
edit,0.9076476533703081,0.9076476533703081,1
sams,0.9077181689119644,0.90339770196034,3
unwelcoming,0.9077528196723285,0.9077528196723285,2
mmmmm,0.9079289613335448,0.9078305474690437,3
funniest,0.9079507617623757,0.9079507617623757,2
resolved,0.9082927469242242,0.9213422625202695,11
crabcake,0.9084768699741512,0.8952130906755574,6
gambled,0.9087247067841852,0.9087247067841852,2
haunted,0.90896083714729,0.8986459919008558,5
diced,0.9090175466403703,0.9169340415206856,7
wed,0.9090936308452561,0.9090936308452561,2
television,0.9092297320482494,0.9092297320482494,2
complainer,0.9093558197454829,0.9093558197454829,1
cougars,0.9093721733364339,0.9093721733364339,1
shelves,0.9094770101525379,0.9126663461586171,12
fabric,0.9096558503288693,0.9138277164260948,9
postcards,0.9100663178746975,0.9115091855452633,5
filets,0.9101145379256484,0.9423561813096559,8
tapes,0.910201337634584,0.910201337634584,1
\n\nmenu,0.9102312283383658,0.9102312283383658,2
dumped,0.9102894283675236,0.7710379397095428,6
4pm,0.9103055998389408,0.921470585971528,6
curl,0.9104344269356753,0.9341780095448172,3
fuming,0.9104981668546437,0.9104981668546437,1
judgment,0.9105183094520153,0.9105183094520153,1
delicately,0.9105453797053046,0.9105453797053046,2
yrs,0.9106935752065538,0.8990141724361229,12
advisor,0.9107931395374144,0.9107931395374144,2
circle,0.9109004654638369,0.8973469494651367,14
pamper,0.9111041358715442,0.9029990329024861,3
unfamiliar,0.9111288184092194,0.917998787491881,3
\n\ncan,0.9111513217641992,0.9282871443109227,7
ta,0.9113505801302438,0.9603418105579025,34
p.s,0.9114510159316995,0.9319541005759058,8
eagles,0.9115254771582822,0.9424830026681752,6
gusto,0.911585270170419,0.911585270170419,2
