word,median,mean,count
woman,0.3313478331850925,0.4091198767693048,143
lady,0.3342947288543803,0.3962667269527701,106
waitress,0.5040703299829604,0.4930779495358481,379
girl,0.6651194729887155,0.6007970195601228,110
n,0.6711539332235457,1.2941783336124084,40
hostess,0.7468484745148362,0.684483174233412,107
daughter,0.776684500221532,0.7231069484911024,62
et,0.7772682326530979,0.8929110461750307,3
wife,0.7903031685858454,0.7599225232369087,119
mom,0.8147865109029605,0.7270968509052455,77
reservation,0.8598407867858793,0.8877100701510978,102
girls,0.8709764870859887,0.8645491905376265,42
ribs,0.8742245378923481,0.871468680908529,10
bed,0.9045895459720082,1.0618810096788325,36
salon,0.9093338342891363,1.021112047795699,118
beautiful,0.9128400763771258,0.9214937231777327,98
dance,0.9138578297940372,0.8942970685043842,22
nails,0.9244122380744351,0.9257199353925708,59
ambiance,0.9264267526297276,0.9189896059945156,62
server,0.9265725659972455,0.9645444962869297,312
de,0.9318570922215308,0.9279549705889307,21
tonight,0.9319146155092178,1.5261331327603906,58
lovely,0.9341020561708767,0.9355687020108707,57
bathroom,0.9349843739954078,0.9074189099839416,70
shopping,0.936362110411986,0.973998729044114,69
tea,0.9372087229969226,0.9863286404631996,86
wings,0.9381614210705598,0.9731919236504162,89
fat,0.9384618756089579,1.337077974441005,34
hair,0.9435900213761795,1.0116655660027762,177
massage,0.9437399707598789,0.8518344321329072,5
desk,0.9438399470936083,0.9829311977210576,82
cute,0.9458369443860463,0.9274813418231692,53
stayed,0.9461431642569286,1.0486923193181024,53
.....,0.9461928854682335,0.9843603251591606,66
la,0.946719391057352,1.0005758345331184,14
delivery,0.9471358843948507,1.0580355124695529,59
turn,0.9482729356763643,1.0445311168820306,93
coupon,0.9490114062984392,0.9701665716160942,20
sent,0.9504353337184221,1.0611852611604546,80
breakfast,0.9522885962593889,0.9740239303802537,141
portions,0.9531077127317498,0.9558074660669698,100
window,0.955654794571383,0.9915831256519851,57
smaller,0.9565930522789216,1.0017470026471325,31
wo,0.9566494881300532,0.901246503941807,223
kitchen,0.9569492222060505,0.9475536791918554,183
craving,0.9584545026991258,0.9649647786545812,46
toast,0.9588451850293104,0.9808931067167744,94
tuna,0.9595663753647192,1.0195456986093443,40
located,0.9600526331356195,1.0449347158284488,67
reading,0.9604971677012023,0.9847088027498713,77
helpful,0.9614898075237385,0.9887492529294158,148
staying,0.9614964939133201,0.9713439580479307,48
miss,0.9617663434779256,0.9902684085604131,96
cake,0.9636590151189295,0.9817096772404017,106
--,0.9637593960455326,1.0204275444163171,252
white,0.9644595073167553,0.9681788702954706,126
checking,0.9647919063757081,0.9338242084547217,42
alone,0.9653197672637315,0.9847888598574006,52
avoid,0.9669861806754716,0.9692199097905552,78
vegetarian,0.9673660304423545,0.9581717122210641,93
center,0.9673803803448965,0.9915872273790096,73
eye,0.9674519135099127,1.0171711303788737,73
pass,0.96759307836772,1.0196130186852137,58
100,0.967853018683969,0.9720459788346474,68
downtown,0.9681920757212248,0.9656924045003649,162
worse,0.9687324664600971,0.9823836931287476,73
help,0.9688607829934394,1.0089306033782208,165
attentive,0.9690714798263191,1.029343026135956,81
upon,0.9691695574026541,0.9983471172400045,100
apparently,0.9692545138363342,0.9640986474987071,151
dishes,0.9700307666891758,0.9824421182662201,141
black,0.9701885297262369,1.1186465552795375,49
reviews,0.9702507062987498,0.977775308557574,248
crazy,0.9707221506828468,0.9871002577183895,67
must,0.9710428993056542,1.0048497081545225,145
shrimp,0.9713477618005153,0.9895682888450388,121
lettuce,0.9716320002167583,0.9734895905961588,73
nearly,0.9717317619939411,0.9757918593533745,80
rice,0.9718400669807103,1.0634292922417352,76
shop,0.9719268695366302,0.9904469764451455,225
three,0.9722474632779788,1.0033433713151654,267
red,0.9724293327879788,1.0564856712047406,91
salads,0.9726716042915984,1.023890718319334,92
cocktail,0.9729029360996169,0.947853418503056,35
complaint,0.9733950944339828,0.9886957647745764,57
atmosphere,0.9736123559184503,0.9723788133882618,193
decor,0.9740174098057407,0.9889821291509753,127
horrible,0.9741244083242909,0.9686478418943378,130
ordering,0.9746550011779089,1.0594952686963335,118
number,0.9748159925170607,1.0085140434946989,98
barely,0.97509085979729,1.0154971569805356,90
along,0.9751986479805362,0.9822316706826167,67
frozen,0.9753596881719331,0.9879016274308889,76
lunch,0.9758872584057555,0.9846020675513664,264
today,0.9759465882423108,1.044485833095156,150
asian,0.9760090431117879,0.9636833836654567,37
office,0.976092367135932,0.9468201038130412,49
visiting,0.9761105958530631,1.0014913190399461,69
dog,0.9764579044958505,1.0752328502382362,103
main,0.9765737094954663,0.960659041256273,116
late,0.976922636413009,0.9861661766317471,129
comfortable,0.977005119159783,0.9821298488713112,80
ice,0.977090374821594,1.0153078356326504,121
call,0.9771315473981912,1.171993682421188,278
stay,0.9772791115396045,0.9911390290765169,143
due,0.9776924771037895,0.9873529958149727,104
looks,0.9778583206810321,1.0306142485350105,173
course,0.978002474297244,1.0006674518763166,183
item,0.9780575028480856,0.9936599452219645,85
min,0.9782358699486633,1.0673655895850596,27
noticed,0.9782370810170137,0.9876590614140236,127
brunch,0.978372582947555,1.0748845198453476,72
event,0.9783773098156826,1.029595366218598,62
attention,0.9784032515077203,1.0007493884554968,103
egg,0.9784931917956307,1.1156871339493726,61
toppings,0.9787062520715657,0.9628330526721458,76
style,0.9788222596264318,0.9600944160333054,131
space,0.9789572233958271,0.9999628097209261,93
head,0.979016880313369,0.9912377253093597,106
live,0.9790828688283124,1.109648175886417,158
awful,0.9790911013584607,1.0733561822902296,113
25,0.9794077826947354,0.9733230769143131,76
9,0.979473698599464,1.0358241506007606,50
evening,0.979580433880338,1.0185750547481556,146
read,0.9798099020566078,1.0193405294732907,97
family,0.9798366629052906,1.0193160927169695,133
issues,0.9798858541881411,1.017955266659374,50
finished,0.9803962173784259,0.9936228101386949,77
..,0.9804329196587213,1.0810919885895451,129
turkey,0.9805054485414008,0.9957449178270528,32
ever,0.9807733767776499,0.9780233583591892,586
yum,0.9810960402434865,1.0270480905833717,31
matter,0.9815889953925079,1.0209721331738637,78
clearly,0.9817467947074221,0.9920018110426809,100
showed,0.9819684511829588,3.520926758251417,113
date,0.9819843485903363,1.0497098508445046,72
eat,0.9820859750778825,1.032884964240376,485
across,0.982146361397458,1.0057701020207417,115
portion,0.9822059007785529,0.9862176243130844,90
group,0.9822204480699418,0.9783235764546216,121
thin,0.9822462792077287,1.0255896888791773,64
rest,0.9822505684480407,1.0018525231452742,140
loud,0.9823520048067205,1.0151543870436062,85
pancakes,0.9823744781019288,0.9556043333952452,100
run,0.9824064827426313,0.9892509011620746,172
expecting,0.9825181231187157,0.9909691168417895,67
